Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJfzZn0YXfAFQRxwmGTel6TPQ;Alaska Housing Finance Corporation;58.3019444/-134.4197221;Riverbend Apartments, Juneau, AK 99801, USA;city;Juneau;99801;Alaska;;https://www.ahfc.us/;N/A;(907) 789-3904
ChIJfzZn0YXfAFQRqXmN80lNIio;Alaska Housing Finance Corporation;58.29603729999999/-134.4357654;3410 Foster Ave, Juneau, AK 99801, USA;city;Juneau;99801;Juneau;;http://www.ahfc.us/;N/A;(907) 586-3750
ChIJiVg0TZvfAFQRamK4DGSF27g;Southeast Senior Services;58.30382230000001/-134.4082352;419 6th St # 126, Juneau, AK 99801, USA;city;Downtown Juneau;99801;Juneau;;http://www.ccsjuneau.org/southeast-senior-services.html;N/A;N/A
ChIJx8V6aB0eAVQRZwsKctbNtdc;Hope Community Resources Inc;58.37139070000001/-134.5918378;9109 Mendenhall Mall Rd # 5D, Juneau, AK 99801, USA;city;Mendenhall Valley;99801;Juneau;;https://www.hopealaska.org/;N/A;(907) 463-3602
ChIJT-JFUfHfAFQRW-tvOH60--0;Care-A-Van Transportation;58.31479930000001/-134.4480003;1805 Glacier Hwy, Juneau, AK 99801, USA;city;Juneau;99801;Alaska;4.5;N/A;N/A;(907) 463-6194
ChIJMcWLe4PfAFQRS-lTm50bYkA;Senior & Disabilities Services Division;58.3011175/-134.4098281;240 Main St, Juneau, AK 99801, USA;city;Juneau;99801;Juneau;;http://www.hss.state.ak.us/dsds/;N/A;(907) 465-3372
ChIJJZ63nYbfAFQRmqN3c8V6WJs;The Juneau Economic Development Council;58.30072260000001/-134.4185644;612 W Willoughby Ave a, Juneau, AK 99801, USA;city;Downtown Juneau;99801;Juneau;;http://www.jedc.org/;N/A;(907) 523-2300
ChIJq6qqqqrjAFQRVWd3nMpS3kM;Glacier Woods Assisted Living;58.3019444/-134.4197221;Juneau, AK 99801, USA;city;AK;99801;United States;;N/A;N/A;(907) 789-3514
ChIJ-SvOeoPfAFQRy4jmGkrNGq8;Alaska Commission On Aging;58.30132520000001/-134.4098794;150 W 3rd St #103, Juneau, AK 99801, USA;city;Downtown Juneau;99801;Juneau;;http://dhss.alaska.gov/acoa/;N/A;(907) 465-3250
ChIJfzZn0YXfAFQR8a9AZxE6BpE;Mendenhall Woods Assisted Living;58.3845977/-134.574932;3510 Mendenhall Loop Rd, Juneau, AK 99801, USA;city;Juneau;99801;Juneau;;N/A;N/A;(907) 789-6363
ChIJBRKZ650fAFQR5ItPpVSYnPE;Haines Assisted Living Inc;59.237154/-135.445528;219 Union St, Haines, AK 99827, USA;city;Haines;99827;Alaska;;http://www.hainesassistedliving.org/;N/A;(907) 766-3616
ChIJL-4czZh8xlYR14t2vJPrJqI;Kenai Senior Citizens Center;60.5542168/-151.2440285;361 Senior Ct, Kenai, AK 99611, USA;city;Kenai Peninsula Borough;99611;Alaska;4.6;http://www.ci.kenai.ak.us/livinghere/seniorservices/seniorcenter;N/A;(907) 283-4156
ChIJSw5KJL15xlYRsbYj2lEWLtM;Pathways Assisted Living Home;60.64443060000001/-151.3334335;45864 Inlet Breeze, Kenai, AK 99611, USA;city;Kenai Peninsula Borough;99611;Alaska;5;N/A;N/A;(907) 776-3951
ChIJyeBBP-17xlYR7nj11lEAEa0;Chuda House;60.58829699999999/-151.29997;52394 6th Ave, Kenai, AK 99611, USA;city;Kenai Peninsula Borough;99611;Alaska;3;N/A;N/A;(907) 283-5459
ChIJF9nTuGZhxlYRjOuvozZGUjA;Genacta In Home Care;60.4858274/-151.0600612;155 Smith Way # 104, Soldotna, AK 99669, USA;city;Soldotna;99669;Kenai Peninsula Borough;;http://www.genacta.com/;N/A;(907) 260-3655
ChIJ3XV4oVJixlYRHNJPahpGU1g;Independent Living Center;60.486148/-151.149702;47255 Princeton Ave # 8, Soldotna, AK 99669, USA;city;Soldotna;99669;Kenai Peninsula Borough;;http://www.peninsulailc.org/;N/A;(907) 262-6333
ChIJp3ys0tdjxlYRhs8f_sGt7Lk;Keen Eye Care;60.48193999999999/-151.0785032;382 S Kobuk St, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;;N/A;N/A;(907) 262-1286
ChIJL-ByuoV8xlYR38IhNfVpQPU;Kenai Peninsula Community Care Center;60.5565883/-151.2702254;320 S Spruce St, Kenai, AK 99611, USA;city;Kenai Peninsula Borough;99611;Alaska;5;http://kpccc.com/;N/A;(907) 283-7635
ChIJ6cjWLGFhxlYRLrDgyDyKN9s;Harbor Lights House Assisted;60.4877778/-151.0583332;Soldotna, AK 99669, USA;city;US;99669;99669;;N/A;N/A;(907) 260-3466
ChIJTROqeZp8xlYRZxh7VOTqBtQ;Forget-Me-Not Center;60.5514407/-151.262248;905 Cook Dr # B, Kenai, AK 99611, USA;city;Kenai;99611;Kenai Peninsula Borough;5;http://fcsonline.org/;N/A;(907) 283-7294
ChIJMxT1rLFmxlYRVhxiPt846s8;Stone Brook Inn;60.51400700000001/-151.006324;42340 Donna Cir, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;;N/A;N/A;(907) 262-1583
ChIJp7wFXk1ixlYRFqlL-X03WdE;Hope Community Resources Inc;60.48705099999999/-151.148825;47202 Princeton Ave, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;5;https://www.hopealaska.org/;N/A;(907) 260-9469
ChIJ6cjWLGFhxlYRMLGZOcO6VXI;Ready Care Soldotna's Best;60.4877778/-151.0583332;Soldotna, AK 99669, USA;city;US;99669;99669;;N/A;N/A;(907) 262-6483
ChIJ6cjWLGFhxlYR8nqfdihw7rA;Stone Brook Inn Care Crdntng;60.4877778/-151.0583332;Soldotna, AK 99669, USA;city;US;99669;99669;;N/A;N/A;(907) 262-1581
ChIJi6fx_EJixlYRUIMPOU3FvnU;Ready Care Soldotna's Best;60.469064/-151.1660961;48420 Moose Run Ave, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;;N/A;N/A;(907) 262-6410
ChIJ6cjWLGFhxlYRZ1J61c8Loi0;ResCare HomeCare - Soldotna, Alaska;60.48113600000001/-151.070611;44539 Sterling Hwy #206, Soldotna, AK 99669, USA;city;Soldotna;99669;Kenai Peninsula Borough;;https://www.rescare.com/homecare-services/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB;N/A;(907) 891-7622
ChIJubPukGFhxlYRxJfVR7XU6G8;Robin Place Elder Care;60.488075/-151.066082;106 Robin Pl, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;;N/A;N/A;(907) 283-5172
ChIJ6cjWLGFhxlYR3uGBt6C5aQs;Riverside Assisted Living Llc;60.4784136/-151.0737705;390 Lovers Ln, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;5;http://www.riversideassistedliving.com/;N/A;(907) 262-5511
ChIJb8k5SyNnxlYR9qv0iIfuW2Q;Harbor Lights House Assisted Living, Inc.;60.50493299999999/-150.9216539;39355 Dudley Ave, Soldotna, AK 99669, USA;city;Kenai Peninsula Borough;99669;Alaska;;N/A;N/A;(907) 262-5355
ChIJp2EFPbp3xlYRgLggCJ3iH5E;Nikiski Senior Center;60.69683399999999/-151.230137;50025 Lake Marie Avenue, Kenai, AK 99611, USA;city;Kenai Peninsula Borough;99611;Alaska;5;http://www.nikiskiseniorcenter.org/;N/A;(907) 776-7654
ChIJ_7mB6ZPgyFYRccmlTp1YaYo;Wickersham House Assisted Living;61.57571900000001/-149.3498599;3950 E Wickersham Way, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;4.6;http://www.joshuahouseak.com/;N/A;(907) 357-8342
ChIJGVopykLcyFYRxR8vMm4G0xA;Joshua House Assisted Living;61.55893399999999/-149.574896;2180 S Foothills Blvd, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;5;http://joshuahouseak.com/;N/A;(907) 357-5413
ChIJGZ46T1PgyFYR3z7xrsXmxzU;Two Sisters Assisted Living;61.583001/-149.2756931;413 N Tiffany Dr, Palmer, AK 99645, USA;city;Palmer;99645;Matanuska-Susitna;;N/A;N/A;(907) 376-2273
ChIJJ68fDe7cyFYR_YsnwKyGq5Y;Harbor View Manor;61.53624199999999/-149.595673;4070 S Birch Cove Dr, Wasilla, AK 99623, USA;city;Matanuska-Susitna;99623;Alaska;5;http://www.tranquilitymanorllc.com/;N/A;(907) 357-2019
ChIJwfcQgcvhyFYRPZvI1uboIW4;Northern Comfort Assisted Living;61.61186799999999/-149.2835239;2800 N Lagoon Dr, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;;N/A;N/A;(907) 746-6493
ChIJgY2-LIXayFYR9_fLAqYtagk;Big Lake Country Club, Assisted Living Home;61.58496299999999/-149.765667;12528 Hawk Ln, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;1;http://www.biglakecountryclub.com/;N/A;(907) 892-6944
ChIJF--4DDb9yFYR9CXqtVyYPVk;Homestead Assisted Living LLC;61.532315/-149.00611;17635 Pine Needle Way, Palmer, AK 99645, USA;city;Matanuska-Susitna;99645;Alaska;;N/A;N/A;(907) 745-9040
ChIJR8_pVLHdyFYRqfImSQDTAdo;Northern Living Center LLC;61.551631/-149.520906;2795 W Stonebridge Dr, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;;N/A;N/A;(907) 376-5828
ChIJUQ7TMRIdyVYR6sOzNscRA-Q;Tranquility Manor LLC;61.6007027/-149.1168609;634 S Bailey St Ste. 200, Palmer, AK 99645, USA;city;Palmer;99645;Matanuska-Susitna;;http://www.tranquilitymanorllc.com/;N/A;(907) 746-4255
ChIJw1gxLvveyFYRatsvXHqCW8c;Granny's Log Cabin;61.614904/-149.471715;3041 Cambay Ct, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;1;N/A;N/A;N/A
ChIJWUfWyvodyVYRuFYJzReEklw;Tranquility Manor Estates;61.60152699999999/-149.1499721;1950 Hemmer Rd, Palmer, AK 99645, USA;city;Matanuska-Susitna;99645;Alaska;5;http://www.tranquilitymanorllc.com/;N/A;(907) 746-4255
ChIJd8IbkiUeyVYRi56wX_XZyLA;Sunrise Manor;61.6164/-149.1977839;3201 N Sparrow Ct, Palmer, AK 99645, USA;city;US;99645;99645;;http://sunrise-manor.business.site/;N/A;(907) 746-7230
ChIJa0aAIvPdyFYRXWmi5Z8tr9g;Meadow Lakes Senior Housing;61.54398699999999/-149.456718;351 W Gerondale Cir, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;;N/A;N/A;(907) 357-3999
ChIJVVVVVVW4yFYRfI-HDCB5pkg;Colony Manor Assisted Living;61.35561119999999/-150.0832253;PO Box 870469, Wasilla, AK 99687, USA;city;AK;99687;United States;;N/A;N/A;(907) 373-1880
ChIJZdppA1zeyFYRO4ke4HNPL_w;Caring Hands Assisted Living;61.5992785/-149.4536807;174 W Spruce Ave, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;5;N/A;N/A;(907) 864-0354
ChIJGSG94u8dyVYRPJHpg9IIBTU;Northstar Assisted Living;61.5997222/-149.1127777;Michaels Pl, Palmer, AK 99645, USA;city;AK;99645;United States;;N/A;N/A;(907) 745-2012
ChIJO3Z_tvEdyVYRgHMOWvu5-Rs;Palmer Senior Citizens Center Inc;61.594623/-149.1120544;1132 S Chugach St, Palmer, AK 99645, USA;city;Matanuska-Susitna;99645;Alaska;4.6;http://www.matsuseniors.com/;N/A;(907) 745-5454
ChIJL-9NOAEeyVYRFUru8aDDCMw;Northstar Assisted Living;61.601352/-149.1493561;1950 Hemmer Rd, Palmer, AK 99645, USA;city;Matanuska-Susitna;99645;Alaska;;N/A;N/A;(907) 357-2012
ChIJAywmSjwgyVYRLN-Piw4hidA;Caring Hearts Assisted Living;61.6641278/-149.3051405;5792 E Unalaska Dr, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;;N/A;N/A;N/A
ChIJ_____9TQyFYRolrgtvfoI3E;BLCC Assisted Living Home;61.60607109999999/-149.795528;Houston, AK 99694, USA;city;US;99694;99694;5;N/A;N/A;(907) 892-6946
ChIJSReAx0W9yFYRGbWbFtesWLo;Sunset Haven Assisted Living;61.191102/-149.964775;4210 Galactica Dr, Anchorage, AK 99517, USA;city;Anchorage;99517;Anchorage;;N/A;N/A;(907) 243-1159
ChIJ6ce9ibHiyFYRYwAgRHPhggg;Alaskare Assisted Living;61.54671999999999/-149.0139829;17350 E Dorismae Cir, Palmer, AK 99645, USA;city;Matanuska-Susitna;99645;Alaska;;N/A;N/A;(907) 745-3550
ChIJrZ4GKO_gyFYRvEb93mfziQY;colony manor assisted living home;61.5694766/-149.3272877;4851 E Blue Lupine Dr, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;;https://www.colonymanor.com/contact;N/A;(907) 357-2273
ChIJK8C00MvfyFYRJ9UhXjpusTE;Heidi's Care Adult Assisted;61.609905/-149.3904901;2350 E Porcupine Trail, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;;N/A;N/A;(907) 373-2011
ChIJsYcjzlrgyFYR9BGEi3BfmrU;LINKS Mat-Su Parent Resource Center;61.585683/-149.3710469;3161 E Palmer-Wasilla Hwy #2, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;;http://www.linksprc.org/;N/A;(907) 373-3632
ChIJJcsSByzeyFYRa9OfnrBRwcM;Care Inc;61.59511499999999/-149.3792869;2801 E Bogard Rd, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;;N/A;N/A;(907) 376-5483
ChIJkVWEPofGzlYRLoZxNQ6-4vg;Upper Susitna Seniors Inc;62.1306358/-150.0355196;16463 E Helena Dr, Talkeetna, AK 99676, USA;city;Matanuska-Susitna;99676;Alaska;4;http://www.uppersuseniors.org/;N/A;(907) 733-6200
ChIJ5fuewfjbyFYRmNVTGFDrmxk;Meadow Lakes Senior Housing;61.5911291/-149.5917249;1012 N Kim Dr, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;5;N/A;N/A;(907) 357-3999
ChIJv0IyXWwgyVYRZr7xiaSRs_M;Grand Duchess Assisted Living;61.66003/-149.33622;6856 N Mission Cir, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;;N/A;N/A;(907) 376-7611
ChIJ8eEffhXeyFYRBHYHWMq6AtE;Mat Su Health Foundation;61.5862649/-149.4265559;950 E Bogard Rd # 218, Wasilla, AK 99654, USA;city;Wasilla;99654;Matanuska-Susitna;;http://www.healthymatsu.org/;N/A;(907) 352-2863
ChIJ_0v-fG7eyFYRS9u9L498-eY;United Way;61.60208290000001/-149.1150337;550 S Alaska St #205, Palmer, AK 99645, USA;city;Palmer;99645;Matanuska-Susitna;;http://www.unitedwaymatsu.org/;N/A;(907) 373-5807
ChIJA4kgxYrgyFYReioULGNyrsk;Hope Community Resources Inc;61.58554079999999/-149.326993;4901 E Mayflower Ln # 2, Wasilla, AK 99654, USA;city;Lakes;99654;Wasilla;5;https://www.hopealaska.org/;N/A;(907) 357-3750
ChIJK6c4VwreyFYRXwQwdzU96uQ;Wasilla Area Seniors, Inc.;61.56935149999999/-149.4479115;1301 S Century Cir, Wasilla, AK 99654, USA;city;Matanuska-Susitna;99654;Alaska;4;http://www.wasillaseniors.com/;N/A;(907) 376-3104
ChIJ6dtD1ZKXyFYRtidn3LmVu_o;Visiting Angels;61.17540229999999/-149.8967628;5001 Arctic Blvd #101, Anchorage, AK 99503, USA;city;Midtown;99503;Anchorage;;http://www.visitingangels.com/anchorage/home?utm_source=gmb&utm_medium=organic&utm_campaign=local;N/A;(907) 868-2650
ChIJTRIX2OawK4cRpCQHgBvUul4;Easy Living Mobile Homes;33.409554/-111.597586;301 S Signal Butte Rd, Apache Junction, AZ 85220, USA;city;US;85220;85220;5;http://www.easylivingmobilehomes.com/;N/A;(480) 807-0707
ChIJcTYRv2kIK4cRlRXnsCwZ-Qc;Apache Station Apartments;33.4144215/-111.8877519;2323 E Apache Blvd, Tempe, AZ 85281, USA;city;Maricopa County;85281;Arizona;2.3;http://www.apachestation.com/;N/A;(480) 659-2600
ChIJa0kBucpbJ4YR2Je1FpqGShU;Windsor Senior Living Community The;30.3911481/-90.0920806;1770 N Causeway Blvd, Mandeville, LA 70471, USA;city;4;70471;St. Tammany Parish;4.6;http://www.windsorseniorliving.com/;N/A;(985) 624-8040
ChIJUzDsw-OFa4cRTD9DXVpB5HE;Mountain Vista Senior Living Community;39.785664/-105.129975;4800 Tabor St, Wheat Ridge, CO 80033, USA;city;Wheat Ridge;80033;Jefferson County;2.8;http://mountainvista.net/;N/A;(303) 421-4161
ChIJadbltLOybIcRytUzFLj9R5A;Bethesda Senior Living Communities- Corporate Headquarters;39.05600999999999/-104.823667;15475 Gleneagle Dr, Colorado Springs, CO 80921, USA;city;El Paso County;80921;Colorado;;http://www.bethesdaseniorliving.com/;N/A;(719) 481-0100
ChIJbTQB7j5-a4cR_g_bqdlLvU4;Colorado Assisted Living Homes;39.59155/-105.051739;5130 W Plymouth Dr, Littleton, CO 80128, USA;city;Arapahoe County;80128;Colorado;;http://www.coloradoassistedliving.com/;N/A;(303) 979-8451
ChIJ9dNXdLJuQocRw7HKHtrLZXw;Casey's Pond Senior Living Community;40.45135579999999/-106.8135989;2855 Owl Hoot Trail, Steamboat Springs, CO 80487, USA;city;Routt County;80487;Colorado;4.5;https://www.caseyspond.org/;N/A;(970) 439-1011
ChIJETU2nVx-a4cRnrG08KJOS_c;Colorado Assisted Living Homes, LLC;39.5909098/-105.069714;6638 W Ottawa Ave #150, Littleton, CO 80128, USA;city;Columbine Knolls;80128;Littleton;5;http://coloradoassistedliving.com/;N/A;(303) 948-0555
ChIJd4S6FFx-a4cRGkqjtiF6lSQ;Millbrook Homes Assisted Living;39.5897679/-105.0718527;6731 W Portland Pl, Littleton, CO 80123, USA;city;Littleton;80123;Jefferson County;5;http://millbrookcare.com/;N/A;(303) 220-7989
ChIJl2ZePZxt14YRASx62EGUuWM;Casa De Angeles Assisted Living Inc;31.995469/-109.8979018;424 Kaibab Way, Cochise, AZ 85606, USA;city;Cochise County;85606;Arizona;;N/A;N/A;(520) 826-4065
ChIJH_gfD0Qp14YRqmQOHOB--iM;Prestige Assisted Living at Sierra Vista;31.53211699999999/-110.252573;4400 Avenida Cochise, Sierra Vista, AZ 85635, USA;city;Cochise County;85635;Arizona;4.4;https://www.prestigecare.com/location/prestige-assisted-living-at-sierra-vista;N/A;(520) 452-1402
ChIJ09ykVp-ILYcR7hBTnMI4Vcw;The Peaks;35.234248/-111.659495;3150 N Winding Brook Rd, Flagstaff, AZ 86001, USA;city;Coconino County;86001;Arizona;2.7;http://thepeaks.org/;N/A;(928) 774-7106
ChIJQbSMOoiFLYcRji-kyjWzpeE;Brookdale Flagstaff;35.18140829999999/-111.6670605;2100 S Woodlands Village Blvd, Flagstaff, AZ 86001, USA;city;Coconino County;86001;Arizona;3;https://www.brookdale.com/en/communities/brookdale-flagstaff.html;N/A;(928) 482-8934
ChIJUSpDnUZILYcRGCWvlcxSG_Y;Granite Gate Senior Living;34.6095411/-112.4230478;3850 N US Hwy 89, Prescott, AZ 86301, USA;city;US;86301;86301;5;https://www.fivestarseniorliving.com/communities/az/prescott/granite-gate-senior-living;N/A;(866) 771-8664
ChIJjYkP8NyvK4cRo8BSmCz-bAo;Brookdale Broadway Mesa;33.4072188/-111.6755297;7231 E Broadway Rd, Mesa, AZ 85208, USA;city;Maricopa County;85208;Arizona;1;https://www.brookdale.com/en/communities/brookdale-broadway-mesa.html;N/A;(623) 505-4679
ChIJfVTtpBKwK4cRbCJiLy5PX54;Fellowship Square Mesa;33.414156/-111.681263;6945 E Main St, Mesa, AZ 85207, USA;city;Maricopa County;85207;Arizona;5;http://www.fellowshipsquaremesa.org/;N/A;(480) 654-1800
ChIJ_ejXUaHLKIcRynZte0wFBX4;Solterra Senior Living at White Mountains;34.1895123/-110.0166513;5408 AZ-260, Lakeside, AZ 85929, USA;city;Navajo County;85929;Arizona;5;http://www.solterrawhitemountains.com/;N/A;(928) 532-4600
ChIJS48LKZSvK4cREewe702pSs4;Brookdale Baywood;33.4100796/-111.6955197;310 S 63rd St, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;3;https://www.brookdale.com/en/communities/brookdale-baywood.html;N/A;(623) 505-4673
ChIJvzJKjYaYK4cRpHnBHDH92LA;MorningStar Assisted Living & Memory Care of Fountain Hills;33.602315/-111.718261;16800 E., Paul Nordin Pkwy, Fountain Hills, AZ 85268, USA;city;AZ;85268;United States;4.9;http://www.morningstarseniorliving.com/communities/assisted-living-scottsdale-fountain-hills/;N/A;(480) 327-6797
ChIJawwmh862K4cRV9mBRDD1Q2E;Brookdale Apache Junction;33.3957625/-111.5646976;2080 S Ironwood Dr, Apache Junction, AZ 85120, USA;city;Pinal County;85120;Arizona;4.6;https://www.brookdale.com/en/communities/brookdale-apache-junction.html;N/A;(480) 405-6208
ChIJG6rN9AzLKIcRNV2xbWoI9Qk;Solterra At White Mountains;34.2002261/-110.0184955;5408 W White Mountain Blvd, Show Low, AZ 85901, USA;city;Navajo County;85901;Arizona;1;http://www.solterrasl.com/communities/white-mountains/;N/A;(928) 532-4600
ChIJ-5v9XpCvK4cRe5QKhBqmtz0;Brookdale East Arbor;33.41424759999999/-111.700128;6060 E Arbor Ave, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;1;https://www.brookdale.com/en/communities/brookdale-east-arbor.html;N/A;(480) 405-6205
ChIJi8fl94avK4cRInsO3_BPHos;Good Samaritan Society;33.4234563/-111.7045468;5848 E University Dr, Mesa, AZ 85205, USA;city;Maricopa County;85205;Arizona;3.8;https://www.good-sam.com/;N/A;(480) 981-0098
ChIJjcyi7pCvK4cRRFPiFy3jwBk;Arbor Rose Senior Care;33.413612/-111.7003572;6033 E Arbor Ave, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;4.4;https://www.milestoneretirement.com/senior-living/az/mesa/arbor-rose-senior-care/;N/A;(480) 630-3647
ChIJ3WRy-rS2K4cRj6JVidxLLIc;Palmas Del Sol East Active 55+ Community;33.3844703/-111.5638511;3400 S Ironwood Dr, Apache Junction, AZ 85120, USA;city;Pinal County;85120;Arizona;4.3;http://www.thesman.com/palmas-del-sol-east-phoenix-apache-junction;N/A;(480) 983-4084
ChIJsVPrL5GvK4cRwcXBBDFdun0;Brookdale East Mesa;33.41245610000001/-111.6982107;6145 E Arbor Ave, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;1;https://www.brookdale.com/en/communities/brookdale-east-mesa.html;N/A;(623) 505-4674
ChIJdbbhWm-xK4cRymf2KAKi9Ds;The Summit at Sunland Springs;33.3713053/-111.6014145;2415 S Signal Butte Rd, Mesa, AZ 85209, USA;city;Maricopa County;85209;Arizona;4.9;http://www.avistaseniorliving.com/thesummitaz/;N/A;(480) 907-5588
ChIJjfiCbEmuK4cRLv7c-Q-MtJY;Silver Creek Inn;33.37861689999999/-111.6976065;6345 E Baseline Rd, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;4.6;https://www.koelschseniorcommunities.com/senior-living/az/mesa/silver-creek-inn/;N/A;(480) 400-8531
ChIJAQAAAPywK4cRej48puHk0v8;SunVilla Resort Apartments;33.4031415/-111.6566971;650 S 80th St, Mesa, AZ 85208, USA;city;Mesa;85208;Maricopa County;3.1;http://www.sunvillaresortapts.com/;N/A;(888) 211-7391
ChIJawowwAulK4cRyHij3tMSIEs;Legacy Retirement Residence;33.450574/-111.708917;5625 E McKellips Rd, Mesa, AZ 85215, USA;city;Mesa;85215;Maricopa County;4;http://www.legacymesa.com/;N/A;(480) 985-0300
ChIJ01gkUeivK4cRNHBiCbhAPcE;Christian Care Mesa, Manor IV;33.4129681/-111.6810659;118 S 70th St, Mesa, AZ 85207, USA;city;Maricopa County;85207;Arizona;2.5;http://christiancaremesa.business.site/;N/A;(888) 461-3074
ChIJ7S9e0fu2K4cRfAOr2cziVdA;Visions Senior Living at Apache Junction;33.4082004/-111.5290468;1510 E Broadway Ave, Apache Junction, AZ 85119, USA;city;Pinal County;85119;Arizona;4.7;http://www.visionsseniorliving.com/;N/A;(480) 671-1490
ChIJl4Ielqm6K4cRYOeCV9w7Ybw;Heritage Village;33.43637099999999/-111.657503;8035 E Brown Rd, Mesa, AZ 85207, USA;city;Maricopa County;85207;Arizona;3.2;http://www.heritagemesa.com/;N/A;(480) 686-8540
ChIJAa7L4SIRLIcRRsmd2eucYDk;Rim Country Health;34.2380706/-111.3357974;807 W Longhorn Rd, Payson, AZ 85541, USA;city;Gila County;85541;Arizona;3.2;http://www.rimcountryhealth.com/;N/A;(928) 474-1120
ChIJ1b08ly0XLIcRNun3ehtrlWg;Majestic Rim Retirement Living;34.266513/-111.317879;310 E Tyler Pkwy, Payson, AZ 85541, USA;city;Gila County;85541;Arizona;;https://www.compass-living.com/senior-living/az/payson/majestic-rim/;N/A;(928) 478-7458
ChIJ95WPfHawK4cRKaKGuno3naQ;Las Palomas Senior Living;33.4369115/-111.6356634;9050 E Brown Rd, Mesa, AZ 85207, USA;city;Maricopa County;85207;Arizona;;https://www.spectrumretirement.com/senior-living/az/mesa/las-palomas-senior-living/;N/A;(480) 267-9097
ChIJ1RaIYpavK4cRkft5d0C3YHc;Springs of East Mesa;33.4094736/-111.6967285;6220 E Broadway Rd, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;;http://www.brookdale.com/communities/springs-of-east-mesa/;N/A;(877) 712-9905
ChIJRSH1jnOvK4cRHO1oeq9ENXc;The Citadel Assisted Living Facility;33.40605399999999/-111.72028;520 S Higley Rd, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;4.8;http://citadelretirement.com/;N/A;(480) 832-7600
ChIJAf4AjCO3K4cRTntCLhe0NZA;Lost Dutchman RV Resort;33.420262/-111.5528261;400 N Plaza Dr, Apache Junction, AZ 85120, USA;city;Pinal County;85120;Arizona;4.3;http://lostdutchmanrvresort.com/;N/A;(480) 982-4173
ChIJwcvuNYKvK4cRW5ruQ30-FxI;Copper Heights Assisted Living;33.418958/-111.711117;152 N 56th St, Mesa, AZ 85205, USA;city;Maricopa County;85205;Arizona;1;http://www.copperheightsaz.com/;N/A;(480) 359-2000
ChIJnRRbGvyuK4cRP-3hucMaTUk;Savanna House Assisted Living & Memory Care;33.37597489999999/-111.7185623;1415 N San Benito Dr, Gilbert, AZ 85234, USA;city;Maricopa County;85234;Arizona;4.2;http://www.savannahouseseniorliving.com/;N/A;(480) 900-6815
ChIJjdXw1HoQK4cROhNYN7oOoKU;Options for Senior Living Placement Services;33.2746337/-111.6789544;18731 E Superstition Dr, Queen Creek, AZ 85142, USA;city;Queen Creek;85142;Maricopa County;4;http://www.optionsforseniorliving.com/;N/A;(602) 569-9387
ChIJZb4l4CIRLIcRnGJ5vVdtC0k;Powell Place;34.239433/-111.3357168;806 W Longhorn Rd, Payson, AZ 85541, USA;city;Gila County;85541;Arizona;5;http://www.enlivant.com/communities/arizona/powell-place-payson;N/A;(928) 238-5937
ChIJ-3opQpGvK4cRFZJqlnM05Mc;Discovery Point Retirement Community;33.4132726/-111.6968147;6210 E Arbor Ave, Mesa, AZ 85206, USA;city;Maricopa County;85206;Arizona;4;http://www.discoverypointretirement.com/;N/A;(480) 924-6474
