Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJr2Ka_f2DmYcRsHbNzXqP6dw;Good Samaritan Society - Grand Island Village;40.8942/-98.402236;4075 Timberline St, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;1;http://www.good-sam.com/locations/grand-island;N/A;(308) 384-3535
ChIJ8fKRUKCGmYcRGuDARj4g3FU;Bickford Senior Living;40.8975437/-98.3773544;3285 Woodridge Blvd, Grand Island, NE 68801, USA;city;Hall County;68801;Nebraska;5;http://www.enrichinghappiness.com/branch/bickford-of-raytown;N/A;(308) 384-3800
ChIJveSCIPCGmYcRArxLeD6CJ-w;Wedgewood Care Center;40.92562650000001/-98.36378209999999;800 Stoeger Dr, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;2;https://www.fivestarseniorliving.com/communities/ne/grand-island/wedgewood-care-center;N/A;(308) 382-5440
ChIJxcT5geqGmYcRuPMkqjZUT2A;Edgewood Vista;40.9189704/-98.37551780000001;214 Piper St, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;https://edgewoodseniorliving.com/;N/A;(308) 384-0717
ChIJ8WKZAdSGmYcRmzna9s4hwk8;The Heritage at Sagewood;40.93786199999999/-98.391308;1920 Sagewood Ave, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;https://www.heritage-communities.com/senior-living/ne/grand-island/heritage-at-sagewood/;N/A;(402) 936-7675
ChIJz6tITOiGmYcRMtBC_TRGHes;Chrysalis Lutheran Homes Inc;40.92363839999999/-98.3729027;2807 W Faidley Ave, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;http://www.seniorhousinggrandisland.com/;N/A;(308) 381-7227
ChIJgwo_XJGGmYcRskCEwD4TyDI;Lebensraum Assisted Living;40.91189869999999/-98.36825499999999;118 Ingalls St, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;http://www.lebensraumalc.com/;N/A;(308) 382-9066
ChIJCUObYomjmYcR-HcZnjaSa-w;Good Samaritan Society - Hastings Village;40.5778297/-98.3690675;926 East E Street, Hastings, NE 68901, USA;city;Adams County;68901;Nebraska;3.5;http://www.good-sam.com/locations/hastings-village;N/A;(402) 463-3181
ChIJbf9Sgu-GmYcRu2rGW2rxehQ;Regency Retirement Residence;40.9265746/-98.3661925;803 N Alpha St, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;N/A;N/A;(308) 381-4553
ChIJozM1SZ-bmYcRBBvoqgZcYCM;Prairie Winds;40.770545/-98.3761123;603 6th St, Doniphan, NE 68832, USA;city;Doniphan;68832;Hall County;;http://www.prairiewindsalc.com/;N/A;(402) 845-4500
ChIJob_h6vGGmYcRAD1kMSaD-68;Grand Island Park Place Care & Rehabilitation Center;40.9236568/-98.3628341;610 N Darr Ave, Grand Island, NE 68803, USA;city;Hall County;68803;Nebraska;;http://www.grandislandparkplacehealthandrehab.com/;N/A;(308) 382-2635
ChIJpbIW0BuhmYcRszkY_bDsWcU;Homestead of Hastings;40.59658900000001/-98.432408;1116 Sycamore Ave, Hastings, NE 68901, USA;city;Adams County;68901;Nebraska;;N/A;N/A;(402) 461-3841
ChIJ74etY-SjmYcRavnnY98R1oc;The Kensington;40.58592960000001/-98.3901094;233 N Hastings Ave, Hastings, NE 68901, USA;city;Adams County;68901;Nebraska;2;http://kensington-evergreen.com/;N/A;(402) 461-3149
ChIJ9YXyT72jmYcR0muz8vay1Lo;College View Assisted Living;40.59633109999999/-98.36371370000001;1100 N 6th Ave, Hastings, NE 68901, USA;city;Adams County;68901;Nebraska;4;https://www.heritage-communities.com/senior-living/ne/hastings/heritage-at-college-view/;N/A;(402) 462-6264
ChIJWXgCjAobmocRaNHWTva5yXs;Central City Care Center;41.10523910000001/-98.00246369999999;2720 17th Ave, Central City, NE 68826, USA;city;Merrick County;68826;Nebraska;5;https://www.fivestarseniorliving.com/communities/ne/central-city/central-city-care-center;N/A;(308) 946-3088
ChIJiRl6lDihmYcRBL3OUFACUJE;Agemark Corporation;40.584463/-98.41958299999999;2727 W 2nd St, Hastings, NE 68901, USA;city;Adams County;68901;Nebraska;;http://agemark.com/;N/A;(402) 462-0293
ChIJieNLbteqmYcRIb29bvdsXJI;Blue Hill Care Center;40.3365446/-98.4445604;414 N Willson St, Blue Hill, NE 68930, USA;city;4;68930;Webster County;5;https://www.fivestarseniorliving.com/communities/ne/blue-hill/blue-hill-care-center;N/A;(402) 756-2080
ChIJDdeftwAbmocRReDOmejpFC0;Cottonwood Estates;41.1041965/-98.0121788;2316 28th St, Central City, NE 68826, USA;city;Merrick County;68826;Nebraska;;http://www.cottonwoodestatesne.com/;N/A;(308) 946-2100
ChIJ-e0bIBlPmYcRtZAp1V8wToM;St Lukes Country Side Villa;40.7069576/-99.05020089999999;2300 E 32nd St, Kearney, NE 68847, USA;city;Buffalo County;68847;Nebraska;3;https://www.good-sam.com/locations/countryside-villa;N/A;(308) 236-9395
ChIJNV9p-Jk0mocRgqzgXv_p7kA;Matelyn Retirement Community;41.2200473/-98.45688109999999;602 O St, St Paul, NE 68873, USA;city;Howard County;68873;Nebraska;;http://www.stpaulnebraska.com/live-here/senior-services/;N/A;(308) 754-6022
ChIJfSKL8OOmmYcRtNA1naZeAv8;Agemark Corporation;40.5437755/-98.43547339999999;2920 S Smokey Hill Rd, Hastings, NE 68901, USA;city;Denver;68901;Adams County;;http://agemark.com/;N/A;(402) 461-3183
ChIJRdKc8F9OmYcRhU8VIUIyj_8;Regency Retirement Residence;40.7227901/-99.07849660000001;208 E 48th St #101, Kearney, NE 68847, USA;city;Kearney;68847;Buffalo County;;http://www.regencyofkearney.com/;N/A;(308) 237-2204
ChIJpbWEzypMmYcRTjczhKJmvGc;Prairie View Gardens;40.719659/-99.1032615;1705 Prairie View Pl, Kearney, NE 68845, USA;city;Buffalo County;68845;Nebraska;;https://www.good-sam.com/locations/prairie-view-gardens;N/A;(308) 698-2300
ChIJOz4qSUnwmYcRHu06oGzzytY;East Park Villa;40.8675054/-97.99631099999999;1704 L St, Aurora, NE 68818, USA;city;Hamilton County;68818;Nebraska;;https://www.memorialcommunityhealth.org/senior-services/east-park-villa/;N/A;(402) 694-2300
ChIJvVqk3ja8locRYopncHqTnd4;Gateway Vista;40.81460499999999/-96.6466712;225 N 56th St, Lincoln, NE 68504, USA;city;Lincoln;68504;Lancaster County;3.2;https://nyehealthservices.com/gateway-vista;N/A;(402) 464-6371
ChIJk38EHzi5locRaxw7cZqGJQY;Independence House;40.85630319999999/-96.68645149999999;2355 Superior St # 100, Lincoln, NE 68521, USA;city;Landon's;68521;Lincoln;4;http://www.emerald-communities.com/;N/A;(402) 261-8973
ChIJ5U-SKSW5locRicNFaa3q-HY;Independence House;40.85776600000001/-96.69627799999999;1740 Superior St, Lincoln, NE 68521, USA;city;Lancaster County;68521;Nebraska;;http://www.theindependencehouse.com/;N/A;(402) 438-7844
ChIJ-TGBWfq-locRarXgMYoy9-E;The Independence Houses;40.812135/-96.69775199999999;1609 N St, Lincoln, NE 68508, USA;city;Lincoln;68508;Lancaster County;;http://theindependencehouses.com/;N/A;(402) 475-7755
ChIJ96IgLavqlocRDqqV3Ij6ZNw;Independence House;40.75854/-96.748368;5500 S Coddington Ave, Lincoln, NE 68523, USA;city;Lincoln;68523;Yankee Hill;5;http://www.theindependencehouse.com/;N/A;(402) 420-0329
ChIJIeahacSXlocRv0Dxf_AYAs4;High Plains Alzheimer's Special Care Center;40.75635079999999/-96.60622170000001;5601 S 84th St, Lincoln, NE 68516, USA;city;Lancaster County;68516;Nebraska;3.5;https://www.jeaseniorliving.com/senior-living/ne/lincoln/high-plains-alzheimers-special-care-center/;N/A;(402) 413-0465
ChIJk2zzWY2-locR6g8g6853lwU;Victorian;40.81543800000001/-96.68445299999999;2501 Q St, Lincoln, NE 68503, USA;city;Lincoln;68503;Lancaster County;;http://www.assistedlivinglincoln.com/;N/A;(402) 474-4955
ChIJLyKIrwSWlocROhALZksP_CQ;Waterford At Williamsburg & At;40.7643238/-96.6532624;4900 S 48th St, Lincoln, NE 68516, USA;city;Lancaster County;68516;Nebraska;;http://thewaterford.net/;N/A;(402) 434-2680
ChIJhTAfTO2-locRMgL9-xnOniM;Our Homes;40.81654/-96.685514;2445 R St #1, Lincoln, NE 68503, USA;city;Hawley;68503;Lincoln;3;N/A;N/A;(402) 474-4922
ChIJicpf9VS8locRdodRxIVRX2A;CountryHouse Residences;40.81159249999999/-96.6249893;240 S 70th St, Lincoln, NE 68510, USA;city;Lancaster County;68510;Nebraska;;http://countryhouse.net/;N/A;(402) 421-2200
ChIJ930ZskS-locRpqN8gBPfFxQ;Sumner Place Skilled Nursing & Rehabilitation;40.7948505/-96.6913806;1750 S 20th St, Lincoln, NE 68502, USA;city;Lincoln;68502;Lancaster County;;http://www.sumnerplacecare.com/;N/A;(402) 475-6791
ChIJm0SS5Ni8locRS9p1RtMnD_Q;The Woodlands at Hillcrest;40.8119497/-96.6070503;245 S 84th St #W104, Lincoln, NE 68510, USA;city;NE;68510;United States;;http://woodlandsathillcrest.com/;N/A;(402) 261-0261
ChIJg57QAp-9locRUQaZR-iBEUE;Carriage Glen;40.786566/-96.624359;7005 Shamrock Rd, Lincoln, NE 68506, USA;city;Lancaster County;68506;Nebraska;5;http://www.carriageglenoflincoln.com/;N/A;(402) 484-5113
ChIJ-fB7291O3IkRsrHOFXeQO6g;Oxbow Living Center;41.04827419999999/-96.3709475;1617 Bills Dr, Ashland, NE 68003, USA;city;Clear Creek;68003;Saunders County;4;http://www.oxbowliving.com/;N/A;(402) 944-3400
ChIJzfsvRO2-locR0LlpnB2QT5M;Country Meadows;40.816542/-96.68607399999999;2411 R St, Lincoln, NE 68503, USA;city;Lincoln;68503;Lancaster County;5;N/A;N/A;(402) 474-5671
ChIJy-_pBVO8locR9o7ZBC9mxMg;Bridge To Better Living;40.8110295/-96.6284871;285 S 68th St Pl, #325, Lincoln, NE 68510, USA;city;US;68510;68510;5;http://bridgetobetterliving.com/;N/A;(402) 802-3301
ChIJqbU2J4y7locRnr8UtgmVHoc;Mahoney Manor;40.85541300000001/-96.63785999999999;4241 N 61st St, Lincoln, NE 68507, USA;city;Lincoln;68507;Lancaster County;;http://www.l-housing.com/index-3f.html;N/A;(402) 434-5570
ChIJhRi-X_2-locRjQxV3KugnpE;Aging Partners;40.81328200000001/-96.70650599999999;1005 O St #300, Lincoln, NE 68508, USA;city;Downtown;68508;Lincoln;5;http://aging.lincoln.ne.gov/;N/A;(402) 441-7070
ChIJcVMwZPq9locRo3H1sw07bF0;Senior Services Unlimited;40.7742104/-96.654298;3845 S 48th St, Lincoln, NE 68506, USA;city;Lancaster County;68506;Nebraska;;N/A;N/A;(402) 327-7025
ChIJgXdM4JzAlocRiPjJK_7P9Rc;Community Support of Lincoln;40.813187/-96.7521809;2231 W O St #207, Lincoln, NE 68528, USA;city;West A;68528;Lincoln;;N/A;N/A;(402) 466-2688
ChIJ4U_fsrOXlocRKNICX2OspSA;Pemberly Place;40.7414914/-96.6175581;7655 Archer Place, Lincoln, NE 68516, USA;city;Grant;68516;Lancaster County;;http://pemberlyplace.com/;N/A;(402) 413-9770
ChIJq6qqqga_locRquOv9foAg6Y;Senior 55 Plus Condos-Apartments;40.8298688/-96.7012424;Lincoln, NE 68508, USA;city;NE;68508;United States;;N/A;N/A;(402) 435-3001
ChIJSzR34grllocRXGqqcfcSoFs;Tabitha in Crete - The Gardens Assisted Living;40.626305/-96.944182;1405 Hickory Ave, Crete, NE 68333, USA;city;Saline County;68333;Nebraska;;http://www.tabitha.org/care-options/communities/gardens;N/A;(402) 826-2241
ChIJD2hRAOy-locRznWb3qj2oLA;Malone Manor;40.82046099999999/-96.690316;737 N 22nd St, Lincoln, NE 68503, USA;city;Lincoln;68503;Lancaster County;4;http://www.rhf.org/location/malone-manor/;N/A;(402) 476-8895
ChIJzymIZ6XflocRmlCmQxZis7w;Crestview Healthcare Center;40.7749586/-97.06047249999999;1100 1st St, Milford, NE 68405, USA;city;O;68405;Seward County;;https://www.fivestarseniorliving.com/communities/ne/milford/crestview-healthcare-center;N/A;(402) 761-2261
ChIJzcnl2o-7locR0MQElixqns4;Havelock Manor;40.85843599999999/-96.63361599999999;6330 Platte Ave, Lincoln, NE 68507, USA;city;Lancaster County;68507;Nebraska;1;http://havelockmanor.com/;N/A;(402) 464-2222
ChIJ648JyF2-locRXI9mA0lbOho;Bel-Air Home;40.79918480000001/-96.68721549999999;2328 A St, Lincoln, NE 68502, USA;city;Lincoln;68502;Lancaster County;1;N/A;N/A;(402) 475-3854
ChIJuQl2Mva-locR5YJ0wsYzCV0;Charles Senior Housing;40.80551019999999/-96.69283539999999;1933 G St #100, Lincoln, NE 68510, USA;city;Near South;68510;Lincoln;;http://concordemgmt.com/charles-senior/;N/A;(402) 476-1202
ChIJn2bP2vu9locRz4VOrbTdSfI;Prescott Place Inc;40.772566/-96.65657299999999;4603 Prescott Ave, Lincoln, NE 68506, USA;city;Lancaster County;68506;Nebraska;;N/A;N/A;(402) 483-4086
ChIJI0upR5a9locRx-gpmBYg1Yk;Chatelaine Residences;40.78791/-96.63490299999999;6201 Normal Blvd, Lincoln, NE 68506, USA;city;Lancaster County;68506;Nebraska;;http://www.lincolnseniorlife.com/;N/A;(402) 486-4165
ChIJ2zAXoxW5locRyHcPnRdILyo;Walter Independent Living;40.8674511/-96.6882062;5501 Sea Mountain Rd, Lincoln, NE 68521, USA;city;Lincoln;68521;Lancaster County;;http://www.seldin.com/walter;N/A;(402) 435-3632
ChIJ5a8W8dK9locRtx_Ctk41VA0;Tabitha Independent Living;40.8052503/-96.654991;843 S 47th St, Lincoln, NE 68510, USA;city;Lancaster County;68510;Nebraska;3.8;N/A;N/A;(402) 486-8595
ChIJbSVqgBW5locRiNMmo1wc0e4;North Gate Garden Estates;40.8651331/-96.6862529;2425 Folkways Blvd # 350, Lincoln, NE 68521, USA;city;Lincoln;68521;Lancaster County;;http://www.northgateliving.com/;N/A;(402) 476-7385
ChIJ4VHKpQK_locRLhaQuRFOXe4;Crossroads House;40.813883/-96.70649689999999;1000 O St, Lincoln, NE 68508, USA;city;Lincoln;68508;Lancaster County;5;http://www.l-housing.com/index-3d.html;N/A;(402) 436-3466
ChIJN7r0UZyXlocRQd41qzcvZyg;Southlake Village Rehabilitation & Care Center, Inc.;40.731201/-96.59231899999999;9401 Andermatt Dr, Lincoln, NE 68526, USA;city;Grant;68526;Lancaster County;2.8;http://www.southlakevillagerehab.com/;N/A;(402) 327-6300
ChIJFw9LVHFolocRiIu280NeGnQ;Homestead House;40.27293230000001/-96.7215085;2300 Lincoln St, Beatrice, NE 68310, USA;city;Gage County;68310;Nebraska;4.6;https://communities.seniorlifestyle.com/ne/beatrice/2300-lincoln-street.html;N/A;(402) 316-3238
ChIJc3ZXPQpokIcRF7v0QI46xDw;Countryside Home;41.83763/-97.4550512;703 N Main St, Madison, NE 68748, USA;city;Union;68748;Madison County;5;http://www.lifeatcountryside.com/;N/A;(402) 454-3373
ChIJF-lTP04-kIcRaOeCli5d1VY;Madison House;42.0449426/-97.40619599999999;1120 N 1st St, Norfolk, NE 68701, USA;city;Madison County;68701;Nebraska;;https://communities.seniorlifestyle.com/ne/norfolk/1120-north-1st-street.html;N/A;(402) 608-2454
ChIJ2SECGOwidocRyTwOAjAJE0w;Centennial Park Retirement Village;41.1197346/-100.7688286;510 Centennial Cir, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;4;https://www.fivestarseniorliving.com/communities/ne/north-platte/centennial-park-retirement-village;N/A;(308) 534-7000
ChIJv-3QQyw9docRfycL793LTyM;Linden Estates;41.1256213/-100.806311;3700 W Philip Ave, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;;http://www.lindenestates-northplatte.com/;N/A;(308) 534-8808
ChIJ-U0XQ9QidocRiC3y2XPplsU;Premier Estates Senior Living;41.12998159999999/-100.7964224;2900 W E St, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;;N/A;N/A;(308) 534-1900
ChIJPQzPU4rrkIcRY_Hv-mmc79Y;Golden Living Center-Columbus;41.442386/-97.37693039999999;3912 27th St, Columbus, NE 68601, USA;city;Platte County;68601;Nebraska;;N/A;N/A;(402) 564-6119
ChIJbQhXs1zpkIcRTm6rdiw-BMU;Morys Haven;41.4315681/-97.34069289999999;1112 15th St, Columbus, NE 68601, USA;city;Platte County;68601;Nebraska;4;https://www.fivestarseniorliving.com/communities/ne/columbus/morys-haven;N/A;(402) 564-3197
ChIJP6fsDob3k4cRixwm8A2f07A;SilverRidge Assisted Living;41.1446168/-96.23317379999999;20332 Hackberry Dr, Gretna, NE 68028, USA;city;Melia-Forest City;68028;Sarpy County;3.9;http://www.silverridge-gretna.com/;N/A;(402) 332-4280
ChIJY_v13C49docRN-zMlyyqXK8;Linden Court;41.1254265/-100.8095543;4000 W Philip Ave, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;4;http://www.lindencourt.com/;N/A;(308) 532-5774
ChIJj7sPFnDskIcR9Hx9oW3uqUk;The Heritage at Meridian Gardens;41.453182/-97.38276999999999;4515 38th St, Columbus, NE 68601, USA;city;Platte County;68601;Nebraska;;https://www.heritage-communities.com/senior-living/ne/columbus/heritage-at-meridian-gardens/;N/A;(402) 835-4119
ChIJ9Wkv_-UidocRgporNPOAfoI;Regency Retirment Residence;41.12589809999999/-100.7719524;700 W Philip Ave, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;;http://www.northplatteregency.com/;N/A;(308) 532-1159
ChIJtaIfaR0jdocRFhohqaMF1w0;Liberty House;41.1367796/-100.767661;420 W 4th St, North Platte, NE 69101, USA;city;North Platte;69101;Lincoln County;1;N/A;N/A;(308) 534-1796
ChIJO5aufAjskIcRXZ3xwMya7Nw;Cottonwood Place;41.4476321/-97.36222389999999;3271 29th Ave, Columbus, NE 68601, USA;city;Platte County;68601;Nebraska;4.5;http://www.enlivant.com/communities/nebraska/cottonwood-place-columbus;N/A;(402) 261-0496
ChIJn8j3Ax6Kk4cRVynzSJCtmFs;Hillcrest Mable Rose;41.141044/-95.98418199999999;4609 Hilltop St, Bellevue, NE 68133, USA;city;Bellevue Second II;68133;Sarpy County;3;http://www.hillcresthealth.com/locations/hillcrest-mable-rose/;N/A;(402) 291-9777
ChIJvXLL9X3skIcRySA4OY429vs;Edgewood Columbus Senior;41.44940799999999/-97.3947206;3386 53rd Ave, Columbus, NE 68601, USA;city;Platte County;68601;Nebraska;1;https://edgewoodseniorliving.com/community/edgewood-vista-in-columbus-ne/meet-our-team;N/A;(402) 564-3785
ChIJC0QJEpHbnYcRAGFPFFt3Vh4;Crestview Senior Housing;40.9393405/-100.1556029;2121 Ave H, Gothenburg, NE 69138, USA;city;Dawson County;69138;Nebraska;;http://www.gothenburghousing.com/;N/A;(308) 537-7275
ChIJf6sRDTmIk4cR_LYaAV1yjdo;Heritage Ridge;41.144377/-95.92901599999999;1502 Fort Crook Rd S, Bellevue, NE 68005, USA;city;Bellevue;68005;Sarpy County;4;https://www.heritage-communities.com/senior-living/ne/bellevue/heritage-ridge/;N/A;(402) 936-7507
ChIJp-knbyVnkYcRA7_J8XmWVt8;Nye Square;41.45139510000001/-96.5047903;655 W 23rd St, Fremont, NE 68025, USA;city;Dodge County;68025;Nebraska;4.7;https://nyehealthservices.com/nye-square;N/A;(402) 721-9224
ChIJK6VQcwzxk4cRDLSkpNc-qYQ;The Heritage at Legacy;41.23074690000001/-96.17780859999999;2961 S 169th Plaza, Omaha, NE 68130, USA;city;Omaha;68130;Millard;4.3;https://www.heritage-communities.com/senior-living/ne/omaha/heritage-at-legacy/;N/A;(402) 936-7835
ChIJGzEYxnaLk4cRxfkwgqbfxfM;Harrison Heights Senior Village;41.1900449/-96.0298732;7544 Gertrude St, La Vista, NE 68128, USA;city;La Vista;68128;Sarpy County;4.2;https://www.calamar.com/harrison-heights-senior-village;N/A;(402) 933-8080
ChIJjeqVZxWLk4cR4QyXBNDXpMs;Granville Villa;41.18124239999999/-96.0462342;8507 Granville Pkwy, La Vista, NE 68128, USA;city;La Vista;68128;Sarpy County;4.5;https://communities.seniorlifestyle.com/ne/la-vista/8507-granville-parkway.html;N/A;(402) 415-0044
ChIJZWY4LB-Lk4cRfAOzg0uJ4UM;Wel Life At Papillion;41.167428/-96.04454299999999;801 N Adams St, Papillion, NE 68046, USA;city;Papillion;68046;Sarpy County;2.7;https://www.welcov.com/locations/welcov-assisted-living-papillion/;N/A;(402) 339-1775
ChIJPSSsxAJ2lIcReE8Wd9QBNYk;Eastern Nebraska Veteran's Hm;41.1245213/-95.9734034;12505 South 40th Street, Bellevue, NE 68123, USA;city;Bellevue Second II;68123;Sarpy County;4.2;N/A;N/A;(402) 595-2180
ChIJZWFzxFjzk4cR0SijmUFiny4;The Waterford at Roxbury Park;41.2023719/-96.08283499999999;5728 S 108 St, Omaha, NE 68137, USA;city;Omaha;68137;Douglas County;3.4;http://www.capitalsenior.com/thewaterfordatroxburypark/;N/A;(877) 645-8901
ChIJH3s_Ad2Kk4cR7a_TB_IRArM;Trinity Village an Immanuel Community;41.1557001/-96.05067390000001;522 W Lincoln St, Papillion, NE 68046, USA;city;Papillion;68046;Sarpy County;4.8;https://www.immanuelcommunities.com/;N/A;(402) 614-5500
ChIJ3Txf_zR2lIcRDl88Oe2fRO0;Tregaron Senior Residences;41.109324/-95.944818;2315 Greenwald St, Bellevue, NE 68123, USA;city;Bellevue Second III;68123;Sarpy County;3.6;http://tregaronapartments.com/;N/A;(402) 292-1818
ChIJIwiP-9yKk4cREG1nS2SD4ns;Trinity Courtyard;41.15513869999999/-96.05119529999999;620 W Lincoln St, Papillion, NE 68046, USA;city;Papillion;68046;Sarpy County;;http://www.immanuel.com/community/trinity-courtyard;N/A;(402) 614-1900
ChIJm2yp6Fnxk4cRqZdVLzO7Hvg;Country House;41.20794619999999/-96.1575893;5030 S 155th St, Omaha, NE 68137, USA;city;Omaha;68137;Douglas County;3.9;http://chresidences.com/contact/;N/A;(402) 964-2060
ChIJzUkerkWIk4cRNriUdJUrp04;Richmont Terrace;41.1555482/-95.928163;620 Fort Crook Rd S, Bellevue, NE 68005, USA;city;Bellevue;68005;Sarpy County;;http://www.richmontterrace.com/;N/A;(402) 291-9800
ChIJLUVG_o2Kk4cRigbZO7X2hOs;Hillcrest Shadow Lake;41.13817/-96.03585799999999;1507 E Gold Coast Rd, Papillion, NE 68046, USA;city;Papillion;68046;Sarpy County;1;http://www.hillcresthealth.com/hillcrest-shadow-lake/;N/A;(402) 339-6010
ChIJi3Lwsx30k4cR9y36A4dfxUk;Silver Lining At Home;41.1839903/-96.15029349999999;15070 Chandler Rd, Omaha, NE 68138, USA;city;Richland Vii;68138;Sarpy County;;http://www.silverliningathome.com/;N/A;(402) 257-0500
ChIJk9lZ-g6Ik4cRZFtP9sOr0uU;Bellewood Courts;41.1428501/-95.90621729999999;1002 Bellewood Ct, Bellevue, NE 68005, USA;city;Bellevue;68005;Sarpy County;4;http://www.kimballmgmt.com/;N/A;(402) 292-3300
ChIJu2dOeQjxk4cR6zdjShoi_Dw;Dimensions In Senior Living;41.2335103/-96.1842544;17220 Wright St, Omaha, NE 68130, USA;city;Omaha;68130;Millard;;http://www.dimsrlvg.com/;N/A;(402) 898-1079
ChIJxfVpv1byk4cRS-JYWrGbCYo;The Heritage at Sterling Ridge;41.24735520000001/-96.1109898;1111 Sterling Ridge Dr, Omaha, NE 68144, USA;city;Omaha;68144;Douglas County;3.5;https://www.heritage-communities.com/senior-living/ne/omaha/heritage-at-sterling-ridge/;N/A;(402) 506-7096
ChIJsYG1OMOKk4cRNCVcSWPRJhI;Papillion Manor;41.151451/-96.050696;610 S Polk St, Papillion, NE 68046, USA;city;Papillion;68046;Sarpy County;2;http://www.papillionmanor.com/;N/A;(402) 339-7700
ChIJ6Wnr_gzwk4cR87MMkOSUh4o;Vetter Health Services Inc;41.2552682/-96.23160229999999;20220 Harney St, Elkhorn, NE 68022, USA;city;Omaha;68022;Chicago;5;http://www.vetterhealthservices.com/;N/A;(402) 895-3932
ChIJsYIuQejzk4cRiX8XwpoMMBE;Brookestone Village;41.2166588/-96.13997879999999;4330 S 144th St, Omaha, NE 68137, USA;city;Omaha;68137;Millard;4.7;http://www.brookestonevillage.com/;N/A;(402) 614-4000
ChIJvwHSJHftk4cRJXyanOvqX_U;Esprit Whispering Ridge;41.287988/-96.189347;17555 Emmet St, Omaha, NE 68116, USA;city;Chicago;68116;Douglas County;3;http://www.espritwhisperingridge.com/;N/A;(402) 932-7300
ChIJv-JIrJNRZYcRd62YraxdKFE;The Residency @ Northfield Retirement Communities;41.86799999999999/-103.651;2100 Circle Dr, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;2.3;http://www.northfieldretirement.net/;N/A;(308) 632-4342
ChIJGYFCbNBRZYcREEPaepZyBRM;Wel-Life At Scottsbluff;41.8795/-103.672;617 W 33rd St, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;;N/A;N/A;(308) 632-1760
ChIJyU9J7ClOZYcRuauYelMOvgc;Western Nebraska Veterans Home;41.88788009999999/-103.6777892;1102 W 42nd St, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;4;http://das.nebraska.gov/building/BuildingMaintenance/WNVH.html;N/A;(308) 632-0300
ChIJVSkFC9xRZYcRAyXdzq02r04;Scottsbluff Care & Rehabilitation Center;41.8827/-103.665;111 W 36th St, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;2.8;N/A;N/A;(308) 635-2019
ChIJiwZUi-BRZYcR2HLhCvwPF8o;Village At the Regional West;41.8868/-103.658;320 E 42nd St, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;3.8;https://www.rwhs.org/our-network/village;N/A;(308) 630-2010
ChIJGTGoORpRZYcR-0lsIfrCV0E;Northfield Villa Inc;41.8351/-103.673;2550 21st St # 201, Gering, NE 69341, USA;city;Gering;69341;Scotts Bluff County;;http://www.northfieldretirement.net/;N/A;(308) 436-3101
ChIJgdeOOdtRZYcRks5FBtFIjMk;Emerald Court;41.8793999/-103.667;315 W 33rd St, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;5;N/A;N/A;(308) 220-4007
ChIJyQ5jc75RZYcRM8-k61aqoyU;Home Instead Senior Care;41.8650706/-103.6612025;1821 1st Ave, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;;http://www.homeinstead.com/350;N/A;(308) 635-2900
ChIJ-eAP4TlRZYcRtgXulx6VWZk;Dome Rock Manor;41.8207/-103.664;1225 12th St, Gering, NE 69341, USA;city;Scotts Bluff County;69341;Nebraska;;N/A;N/A;(308) 436-5071
ChIJ7aK3_rxRZYcRS3CmupuU63g;United Way of Western Nebraska;41.8620675/-103.6623023;1517 Broadway #106, Scottsbluff, NE 69361, USA;city;Scottsbluff;69361;Scotts Bluff County;5;http://unitedwayofwesternnebraska.com/;N/A;(308) 635-2522
ChIJEx5SNb5RZYcRvLV1KnxKTPg;Community Action;41.8671489/-103.6609645;2426 Broadway, Scottsbluff, NE 69361, USA;city;Scotts Bluff County;69361;Nebraska;;http://www.capwn.org/;N/A;(308) 635-3479
ChIJr00izwxRZYcRCaEedhi7d4Y;Community Action Partnership of Western Nebraska;41.843596/-103.660233;3350 10th St, Gering, NE 69341, USA;city;Scotts Bluff County;69341;Nebraska;3.9;http://www.capwn.org/;N/A;(308) 635-3089
