Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJ51N8LIVaP4cRrPSqbSiairg;Volunteers of America Pavilion Gardens Apartments;38.464048/-107.849098;2366 Robins Way, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;;http://www.voacolorado.org/housing_properties/pavilion-gardens;N/A;(970) 249-1200
ChIJGcMzw31QP4cRLARepL4gqOI;Volunteers of America Centennial Tower;38.4703843/-107.8652463;430 S 12th St, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;;http://www.voacolorado.org/housing_properties/centennial-towers;N/A;(970) 240-0110
ChIJiUCfVI1QP4cRCYhy9BNOO7o;Anciano Towers;38.478782/-107.881985;227 N Ute Ave, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;5;http://www.rhf.org/;N/A;(970) 249-8844
ChIJ-R-Cn3lQP4cRm5tPIovGEMU;San Juan Elderly Apartments;38.4640049/-107.8625592;1650 Church St, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;;http://www.monroegroup.com/property/san-juan-apartments/;N/A;(970) 249-1823
ChIJS1ClM45QP4cRrVvPNmRc4ac;FirstLight HomeCare of the Western Slope;38.479638/-107.87337;122 S Park Ave, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;5;http://www.firstlighthomecare.com/home-healthcare-grand-junction/index.php;N/A;(970) 275-6199
ChIJv5fK9oRaP4cRvG4OI_rKmwo;Montrose Voa Elderly Housing;38.465889/-107.850516;1811 Pavilion Dr, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;;N/A;N/A;(970) 249-2010
ChIJA1CIN4JQP4cR14r3Ry8CtDI;San Juan Living Center;38.4784291/-107.8607828;1043 Ridge St, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;3.3;http://www.savaseniorcare.com/;N/A;(970) 249-9683
ChIJxRPUmn5QP4cR7JREfHf_hUo;Valley Manor Care Center;38.468568/-107.863736;1401 S Cascade Ave, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;3.2;https://www.voa.org/senior_living_and_care_facilities/valley-manor-care-center;N/A;(970) 249-9634
ChIJqT5tPoVaP4cRLqlpzs2-LB0;Meadowlark Court Apartments;38.465187/-107.848337;2378 Robins Way, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;3;http://www.voacolorado.org/housing_properties/meadowlark-court;N/A;(970) 252-8263
ChIJ8Z1C0d1WP4cRWsYnFpgHsNg;Bluff Harbor Leisure Port;38.5231216/-107.9122869;63060 Juniper Rd, Montrose, CO 81401, USA;city;Montrose County;81401;Colorado;;N/A;N/A;(970) 240-8456
ChIJjeCLbgXvbYcRxKOXPmMg4gc;The Bee Hive Assisted Living;40.2612479/-103.7818214;1640 E Riverview Ave, Fort Morgan, CO 80701, USA;city;Morgan County;80701;Colorado;;http://www.beehiveassisted.com/;N/A;(970) 867-5336
ChIJi3y1GzTxbYcRxRyH1sfeC1U;Eben Ezer Lutheran Care Center;40.2542757/-103.6422284;122 Hospital Rd, Brush, CO 80723, USA;city;Morgan County;80723;Colorado;5;http://www.ebenezer-cares.org/;N/A;(970) 842-2861
ChIJo4jl-uPubYcR0dt0z8o8U2k;Fort Morgan Senior Citizen Center;40.2463914/-103.7919094;110 Sherman St, Fort Morgan, CO 80701, USA;city;Morgan County;80701;Colorado;;N/A;N/A;(970) 542-3922
ChIJSQ5ZRTHxbYcRINSG7x45Cgk;Sunset Manor;40.2556601/-103.6473221;2200 Edison St, Brush, CO 80723, USA;city;Morgan County;80723;Colorado;2;http://www.savaseniorcare.com/;N/A;(970) 842-2825
ChIJr-jVxKSjE4cRhUxNwTUblUk;Villa Pueblo Senior Living Community;38.289763/-104.597502;1111 Bonforte Blvd, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;2.5;http://www.villapueblo.com/;N/A;(719) 545-5911
ChIJ580srI-hE4cRjmwsLBrCNX8;Primrose Retirement Community of Pueblo;38.326608/-104.625077;5055 Outlook Blvd, Pueblo, CO 81008, USA;city;Pueblo;81008;Pueblo County;3.7;http://www.primroseretirement.com/pueblo-colorado-senior-care-communities/;N/A;(719) 568-9848
ChIJt4hmLIOjE4cR1_9Csa3e8fI;Heatherwood Village Assisted Living;38.28395099999999/-104.576966;1716 N Reading Ave, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;3;http://www.unitedalc.com/;N/A;(719) 542-9400
ChIJS24RwLqjE4cRCYDuE6HEMQE;Azteca Apartments;38.289748/-104.598965;705 Hunter Dr, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;3;http://www.aztecaapartments.com/;N/A;(719) 546-0758
ChIJw-6IDYuiE4cRW2h_4dB92cM;Chateau at Sharmar;38.26972899999999/-104.6379499;1201 W Abriendo Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;4.5;http://www.sharmarvillage.com/;N/A;(719) 544-1173
ChIJD2f4if-hE4cRMBHit2xEJlA;North Pointe Gardens;38.3125193/-104.6574097;3777 Parker Blvd, Pueblo, CO 81008, USA;city;Pueblo;81008;Pueblo County;4.2;https://www.accoladelivingcenters.com/;N/A;(719) 545-6222
ChIJ7RkW_4CjE4cRMQyEg43ZIDE;Oakshire Gardens - Accolade Living Centers;38.28477599999999/-104.56816;2400 Oakshire Ln, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;5;http://accoladelivingcenters.com/;N/A;(719) 544-3001
ChIJu_A4_wCjE4cRuLd5ntbq-t0;Carematch America;38.262848/-104.6158746;327 1/2 S. Union Avenue, Pueblo, CO 81003, USA;city;CO;81003;United States;5;http://www.carematchamerica.com/;N/A;(888) 628-2470
ChIJ16pKX4CjE4cRuo0mo-q7VWM;Trinity Life Gardens;38.2846788/-104.5674503;2430 Oakshire Ln, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;4;https://www.accoladelivingcenters.com/;N/A;(719) 542-2223
ChIJXVh0ltSiE4cRzSMHUC-2Ivc;Eddie's House-Assisted Living;38.2360083/-104.6169504;1724 Spruce St, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;3;N/A;N/A;(719) 560-9415
ChIJ7foV1VSiE4cRascZ-iCim3o;Johnson Assisted Living Home;38.2791701/-104.6122327;403 W 13th St, Pueblo, CO 81003, USA;city;Pueblo;81003;Pueblo County;;N/A;N/A;(719) 543-0306
ChIJ94j_zviXE4cRqUwGZ_7uieU;Life Care Center of Pueblo;38.226932/-104.665492;2118 Chatalet Ln, Pueblo, CO 81005, USA;city;Pueblo;81005;Pueblo County;2.7;http://lifecarecenterofpueblo.com/;N/A;(719) 564-2000
ChIJH14uywKjE4cR8sXsazNvXCY;Senior Resource Development Agency Pueblo Inc;38.2664203/-104.6105585;230 N Union Ave, Pueblo, CO 81003, USA;city;Pueblo;81003;Pueblo County;4.6;http://www.srda.org/;N/A;(719) 545-8900
ChIJ9w-w4PGiE4cRQIbpOvfH6qw;Golden Gate Manor;38.2644959/-104.6281431;606 W Abriendo Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;;http://www.goldengatemanor.com/;N/A;(719) 543-3439
ChIJXaR7zrCiE4cRKiBAqIclZso;Living Center Assisted Living;38.23999999999999/-104.641689;1611 Alma Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;;N/A;N/A;(719) 404-1015
ChIJsza4NcOjE4cRDgDUT5QF0c4;University Park Care Center;38.309678/-104.593074;945 Desert Flower Blvd, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;2.4;http://universityparkcarecenterco.com/;N/A;(719) 545-5321
ChIJa7FezrCiE4cREWueSyazWwE;The Villas at Rock Canyon;38.2399999/-104.641769;1611 Alma Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;;http://rockcanyonvillas.com/;N/A;(719) 404-1000
ChIJVSy6SLGiE4cRG52uY6tUMg8;Pueblo Care Center;38.2374908/-104.6419434;2611 Jones Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;3.8;http://www.genesishcc.com/Pueblo;N/A;(719) 564-1735
ChIJEfW1bMWiE4cRIL_jM4_Mxow;Golden Gate Manor II;38.245099/-104.625707;1219 Lake Ave, Pueblo, CO 81004, USA;city;Pueblo;81004;Pueblo County;;N/A;N/A;(719) 542-0201
ChIJufoWEtmeE4cRpb4jQ1bBI8E;Columbine Chateau;38.319031/-104.7094999;720 E Springmont Dr, Pueblo, CO 81007, USA;city;Pueblo County;81007;Colorado;3;http://www.columbinechateau.com;N/A;(719) 566-1185
ChIJbc6SzoKkE4cRns3kQwF8dA4;Housing & Human Services;38.2725693/-104.5637399;2631 E 4th St, Pueblo, CO 81001, USA;city;Pueblo;81001;Pueblo County;4.1;N/A;N/A;(719) 583-6110
ChIJDeE59t2sbocRLKw5nkysm34;Park Regency Loveland Assisted Living;40.4111684/-105.0089119;1875 Fall River Dr, Loveland, CO 80538, USA;city;Loveland;80538;Larimer County;4;http://www.parkregencyloveland.com/;N/A;(970) 461-1100
ChIJ8ZdbS1yhbocREaF9-Kq7fAQ;Garden Square at Westlake Assisted Living;40.40691899999999/-104.73174;3151 W 20th St, Greeley, CO 80634, USA;city;Weld County;80634;Colorado;5;http://www.gardensquareatwestlake.com/;N/A;(970) 673-9402
ChIJiXwRdymkbocREIe7fvyVDNY;Grace Pointe Continuing Care Senior Campus;40.40829100000001/-104.792091;1919 68th Ave, Greeley, CO 80634, USA;city;Weld County;80634;Colorado;3.2;http://www.gracepointegreeley.com/;N/A;(970) 304-1919
ChIJnb32TwihbocRQJ4Cr00TO7s;Greeley Senior Housing;40.38861139999999/-104.7074173;1717 30th St, Greeley, CO 80631, USA;city;Weld County;80631;Colorado;1;N/A;N/A;(970) 395-0822
ChIJPRoSmeOhbocR19zjPGirC8c;Birch Assisted Living;40.4093889/-104.6633826;1819 Birch Ave, Greeley, CO 80631, USA;city;Weld County;80631;Colorado;;https://www.birchassistedliving.com/;N/A;(970) 346-1150
ChIJZ6e2w7OmbocR48TBh5cw-n8;The Bridge at Greeley;40.39658800000001/-104.7570085;4750 W 25th St, Greeley, CO 80634, USA;city;Weld County;80634;Colorado;5;https://www.centurypa.com/senior-living/bridge-greeley/;N/A;(970) 339-0022
ChIJ2TDWs-f7a4cR67xBq2dOiiU;Hover Community Inc;40.1829537/-105.1352683;1380 Charles Dr, Longmont, CO 80503, USA;city;Boulder County;80503;Colorado;;https://www.hovercommunity.org/;N/A;(303) 772-8102
ChIJ36sVx69TaYcRCPA_4YyPvsQ;The Courtyard of Loveland Assisted Living;40.3979239/-105.0895816;605 California Ave, Loveland, CO 80537, USA;city;Loveland;80537;Larimer County;3.7;http://www.courtyardofloveland.com/;N/A;(970) 667-3342
ChIJJUElDmChbocRxy7zxsqLPQs;Garden Square of Greeley Assisted Living and Memory Care;40.4131496/-104.7286941;1663 29th Ave Pl, Greeley, CO 80634, USA;city;Weld County;80634;Colorado;;http://www.gardensquarememorycare.com/;N/A;(970) 573-7739
ChIJfWC7m7imbocRE-4IWijCFWw;Meadowview of Greeley;40.3893243/-104.7675936;5300 W 29th St, Greeley, CO 80634, USA;city;Weld County;80634;Colorado;3.3;https://www.legendseniorliving.com/locations/meadowview-of-greeley.php;N/A;(970) 353-6800
ChIJ360fwpvMbocRKazU6ArCKJM;Wellington Assisted Living;40.7032538/-105.0018723;8126 5th St, Wellington, CO 80549, USA;city;Larimer County;80549;Colorado;;N/A;N/A;(970) 568-7199
ChIJxXsNJen0a4cRmCI_5OlXNQI;The Legacy Assisted Living at Lafayette;39.989763/-105.094272;225 Waneka Pkwy, Lafayette, CO 80026, USA;city;Boulder County;80026;Colorado;4.4;http://www.legacyatlafayette.com/;N/A;(303) 666-0691
ChIJu4hyxkCubocRZP0kKiYi4tw;Water Valley Senior Living;40.44730489999999/-104.9094286;805 Compassion Dr, Windsor, CO 80550, USA;city;Weld County;80550;Colorado;4.8;https://www.good-sam.com/locations/water-valley;N/A;(970) 686-2743
ChIJb5S_dvB9bIcROtKjeEM_qiY;Serenity House Assisted Living - Denver;39.6738863/-104.9269078;2337 S Forest Dr, Denver, CO 80222, USA;city;Arapahoe County;80222;Colorado;;http://www.serenityhouse.net/;N/A;(303) 584-8926
ChIJz-PUs-BsbIcRCNmgeQ0l2oY;Brookdale Brighton;39.9842474/-104.7930501;2215 E Egbert St, Brighton, CO 80601, USA;city;Adams County;80601;Colorado;3.2;https://www.brookdale.com/en/communities/brookdale-brighton-co.html;N/A;(303) 659-1869
ChIJ87usViaubocRxWE7z1R3Cos;Bright Assisted Living;40.467557/-104.906404;610 Hemlock Dr, Windsor, CO 80550, USA;city;Weld County;80550;Colorado;5;http://brightassistedliving.com/;N/A;(970) 674-1446
ChIJjVO-08dkbIcR0xrvpB6Hfds;Mc Coy Assisted Living;39.78075/-104.83334;4652 Anaheim Ct, Denver, CO 80239, USA;city;Denver;80239;Denver County;;N/A;N/A;(303) 373-9541
ChIJqVX8Qkn5a4cRTreV8Iwbspo;Brookdale Longmont;40.1990108/-105.1061073;2240 Pratt St, Longmont, CO 80501, USA;city;Boulder County;80501;Colorado;;https://www.brookdale.com/en/communities/brookdale-longmont.html;N/A;(303) 776-0390
ChIJWYlyxkCubocR2QwLWbGs5ZM;Good Samaritan Society;40.44722540000001/-104.9093037;805 Compassion Dr, Windsor, CO 80550, USA;city;Weld County;80550;Colorado;5;https://www.good-sam.com/locations/water-valley;N/A;(866) 290-2522
ChIJbyrhngehbocR5n7snAqa8aE;Bee Hive Homes Assisted Living;40.3845632/-104.7067942;1705 32nd St, Evans, CO 80620, USA;city;Weld County;80620;Colorado;;http://beehivehomes.com/;N/A;(970) 590-1997
ChIJ-0OYZTwP6IkRuTArt8Gii2I;The Jewish Home, Jewish Senior Services;41.21165540000001/-73.23100459999999;4200 Park Ave, Bridgeport, CT 06604, USA;city;Bridgeport;06604;Fairfield County;;http://jseniors.org/services/long-term-care/the-jewish-home/;N/A;(203) 365-6400
ChIJ876TlfkO6IkRZ3wzCzGbw1o;The Watermark 3030 Park;41.198809/-73.219189;3030 Park Ave, Bridgeport, CT 06604, USA;city;Bridgeport;06604;Fairfield County;2.5;http://3030park.watermarkcommunities.com/;N/A;(203) 502-7593
ChIJgcktBrAP6IkRfFGFASdPnFE;Parish Court;41.1863886/-73.2409663;165 Warde Terrace, Fairfield, CT 06825, USA;city;Fairfield County;06825;Connecticut;;N/A;N/A;(203) 333-4912
ChIJTUcFvQ0Q6IkRRDD4oDiqBLw;Carolton Chronic Convalescent;41.1463585/-73.26522589999999;400 Mill Plain Rd, Fairfield, CT 06824, USA;city;Fairfield County;06824;Connecticut;4.5;http://www.thecarolton.com/;N/A;(203) 255-3573
ChIJN6Z0ak8I6IkRUUaQbPpHEbQ;Spring Meadows Trumbull;41.2879499/-73.2411013;6949 Main St, Trumbull, CT 06611, USA;city;Fairfield County;06611;Connecticut;5;http://www.capitalsenior.com/springmeadowstrumbull/;N/A;(877) 648-1989
ChIJZTumuyUL6IkRQy2kJ3UyDl0;Atria Stratford;41.247368/-73.102825;6911 Main St, Stratford, CT 06614, USA;city;Fairfield County;06614;Connecticut;4.9;http://www.atriaseniorliving.com/retirement-communities/atria-stratford-stratford-ct/;N/A;(203) 916-5124
ChIJ3yClgvIK6IkR24TjNwM1tVM;Benchmark Senior Living at Split Rock;41.27531090000001/-73.1201667;708 Bridgeport Ave, Shelton, CT 06484, USA;city;Fairfield County;06484;Connecticut;5;http://www.benchmarkseniorliving.com/senior-living/ct/shelton/benchmark-senior-living-at-split-rock/;N/A;(203) 929-1111
ChIJnbRmunsb6IkRgHBizi7yE-I;Maplewood Senior Living;41.14432/-73.363772;1 Gorham Island Rd, Westport, CT 06880, USA;city;Fairfield County;06880;Connecticut;5;https://www.maplewoodseniorliving.com/;N/A;(203) 567-4397
ChIJ-2-GpJUP6IkRPXrCXYPyjPU;SYNERGY HomeCare;41.18304430000001/-73.25273589999999;2228 Black Rock Turnpike #310, Fairfield, CT 06825, USA;city;Fairfield;06825;Fairfield County;;http://www.synergyhomecare.com/fairfield;N/A;(203) 923-8866
ChIJK775CREP6IkRbiE8WhfLviw;Cambridge Health & Rehabilitation Center;41.2122782/-73.2452088;2428 Easton Turnpike, Fairfield, CT 06825, USA;city;Fairfield County;06825;Connecticut;3.1;http://www.cambridgem.com/;N/A;(203) 372-0313
ChIJY-BFBTsP6IkRz8b3tOG7te4;Ludlowe Center For Health & Rehabilitation;41.2241114/-73.2440096;118 Jefferson St, Fairfield, CT 06825, USA;city;Fairfield County;06825;Connecticut;3.4;http://www.ludlowecenterhealth.com/;N/A;(203) 372-4501
ChIJaW7T7scP6IkRmvG3OTZOwXY;Seven Stars Home Care Services, LLC;41.17723989999999/-73.2420992;1495 Black Rock Turnpike suite 2C, Fairfield, CT 06825, USA;city;Fairfield;06825;Fairfield County;;http://sevenstarshomecare.com/;N/A;(203) 870-4774
ChIJV_wXGWegwokRXf-cheKjnpE;Atria Darien;41.072295/-73.48388899999999;50 Ledge Rd, Darien, CT 06820, USA;city;Fairfield County;06820;Connecticut;4.4;http://www.atriaseniorliving.com/retirement-communities/atria-darien-darien-ct/;N/A;(203) 989-2414
ChIJ15g19dcc6IkRoyuo13n1lEI;Brookdale Wilton;41.1732232/-73.4156254;96 Danbury Rd, Wilton, CT 06897, USA;city;Fairfield County;06897;Connecticut;;https://www.brookdale.com/en/communities/brookdale-wilton.html;N/A;(203) 423-0193
ChIJNz_Buk8J6IkR7HD4fkU3vfI;Middlebrook Farms at Trumbull;41.2384657/-73.1944934;2750 Reservoir Ave, Trumbull, CT 06611, USA;city;Fairfield County;06611;Connecticut;4.8;http://www.benchmarkseniorliving.com/senior-living/ct/trumbull/middlebrook-farms-at-trumbull/;N/A;(203) 268-2400
ChIJlxeM8iMc6IkRPUhZHqAA6SE;Maplewood at Strawberry Hill;41.10946499999999/-73.39959899999999;73 Strawberry Hill Ave, Norwalk, CT 06855, USA;city;Fairfield County;06855;Connecticut;5;https://www.maplewoodseniorliving.com/senior-living/ct/east-norwalk/strawberry-hill/;N/A;(203) 293-6554
ChIJf3z7l5qqwokRqiMQTMi3eW0;Benchmark Senior Living at Ridgefield Crossings;41.3224598/-73.4738052;640 Danbury Rd, Ridgefield, CT 06877, USA;city;Fairfield County;06877;Connecticut;;http://www.benchmarkseniorliving.com/senior-living/ct/ridgefield/benchmark-senior-living-at-ridgefield-crossings/;N/A;(203) 403-4383
ChIJuZrWdFEF6IkRg4wGrngGY7k;3545 Black Rock Associates LLC;41.17140089999999/-73.28536459999999;812 Hillside Rd, Fairfield, CT 06824, USA;city;Fairfield County;06824;Connecticut;;N/A;N/A;(203) 256-8220
ChIJA4E9O0OhwokRV3JKWvCviZI;Oasis Senior Advisors Fairfield County;41.108753/-73.546655;1127 High Ridge Rd #273, Stamford, CT 06905, USA;city;Newfield - Westover - Turn of River;06905;Stamford;5;http://fairfieldcounty.oasissenioradvisors.com/;N/A;(475) 619-4123
ChIJu0gRgGUQ6IkRItiqravjtnU;Bigelow Center for Senior Activities;41.1319608/-73.2615553;100 Mona Terrace, Fairfield, CT 06824, USA;city;Fairfield County;06824;Connecticut;4.3;http://fairfieldct.org/bigelowcenter;N/A;(203) 256-3166
ChIJyeVYMuuhwokRN73pijLbL88;Atria Stamford;41.06499/-73.53870959999999;77 3rd St, Stamford, CT 06905, USA;city;Stamford;06905;Fairfield County;4.2;http://www.atriaseniorliving.com/retirement-communities/atria-stamford-stamford-ct/;N/A;(203) 989-4916
ChIJOyPgoYKgwokR_8du_T4HV2M;Maplewood at Darien;41.0835943/-73.46368819999999;599 Boston Post Rd, Darien, CT 06820, USA;city;Fairfield County;06820;Connecticut;3;https://www.maplewoodseniorliving.com/senior-living/ct/darien/darien/;N/A;(203) 293-6872
ChIJaa6gwE0J6IkRDipcCFftqlg;Bridges by EPOCH at Trumbull;41.2329267/-73.19619179999999;2415 Reservoir Ave, Trumbull, CT 06611, USA;city;Fairfield County;06611;Connecticut;4;http://www.bridgesbyepoch.com/communities/trumbull-ct;N/A;(203) 397-6800
ChIJYYQTYIcB6IkRoDxhN0YTa2I;Meadow Ridge;41.2599858/-73.41911999999999;100 Redding Rd, West Redding, CT 06896, USA;city;Redding;06896;Fairfield County;5;http://www.meadowridge.com/;N/A;(203) 544-1000
ChIJkUFbr_oC6IkRD2usUR1-b6s;The Greens at Cannondale;41.21826310000001/-73.43094219999999;435 Danbury Rd, Wilton, CT 06897, USA;city;Fairfield County;06897;Connecticut;4;http://www.thegreensatcannondale.com/;N/A;(203) 761-1191
ChIJm_84FLAK6IkR8tiQ5MeGAGc;Wesley Village;41.282175/-73.097326;580 Long Hill Ave, Shelton, CT 06484, USA;city;Fairfield County;06484;Connecticut;5;http://umh.org/wesley-village;N/A;(203) 225-5000
ChIJZeAg3FPZ54kRnyF0GEVdIfQ;Brookdale Woodbridge;41.34869279999999/-72.99126369999999;330 Amity Rd, Woodbridge, CT 06525, USA;city;New Haven County;06525;Connecticut;5;https://www.brookdale.com/en/communities/brookdale-woodbridge.html;N/A;(203) 612-9187
ChIJxz33Z0__54kR4ucTSys8uHo;Glen Crest, An Independent Living Community;41.41402819999999/-73.4477734;3 Glen Hill Rd, Danbury, CT 06811, USA;city;Fairfield County;06811;Connecticut;;http://www.genesishcc.com/GlenCrest;N/A;(203) 790-9161
ChIJDTLfOTwQ6IkR7IKbMsNexS4;Senior Living Development;41.14625/-73.2487546;857 Post Rd, Fairfield, CT 06824, USA;city;Fairfield County;06824;Connecticut;;https://www.sldland.com/;N/A;(203) 770-2159
ChIJv_vPVBuiwokRAsrBFpYt7T0;Edgehill;41.0580495/-73.5657513;122 Palmers Hill Rd, Stamford, CT 06902, USA;city;Stamford;06902;Fairfield County;5;http://www.edgehillcommunity.com/?utm_source=GoogleLBC&utm_medium=organic;N/A;(203) 323-2323
ChIJBUr7c4Xa54kRdvAsKs0vKq8;Benchmark Senior Living at Hamden;41.3895013/-72.9095033;35 Hamden Hills Dr, Hamden, CT 06518, USA;city;New Haven County;06518;Connecticut;4.7;http://www.benchmarkseniorliving.com/senior-living/ct/hamden/benchmark-at-hamden/;N/A;(203) 248-1864
ChIJ5U4-ga4O6IkRj4kkD3r7TDQ;Best Care LLC;41.2240481/-73.1909644;775 Old Town Rd, Bridgeport, CT 06606, USA;city;Bridgeport;06606;Fairfield County;;https://www.alwaysbestcare.com/;N/A;(203) 371-4789
ChIJEz4xsZUP6IkRCDWhEh3RwaM;Seniors Helping Seniors;41.18481200000001/-73.25557999999999;2490 Black Rock Turnpike, Fairfield, CT 06825, USA;city;Fairfield County;06825;Connecticut;;http://seniorshelpingseniors.com/;N/A;(203) 373-0385
ChIJx8tIqDgc6IkRxu8NNFD_mGE;Kingsway Apartments-Senior Housing;41.12330849999999/-73.40085169999999;152 Westport Ave, Norwalk, CT 06851, USA;city;Fairfield County;06851;Connecticut;;http://www.kingswayseniorhousing.org/;N/A;(203) 847-7027
ChIJy4P_j7p06IkRIiv_zTEtwuE;Carriage Green at Milford;41.2231411/-73.07553469999999;77 Plains Rd, Milford, CT 06461, USA;city;New Haven County;06461;Connecticut;5;http://www.benchmarkseniorliving.com/senior-living/ct/milford/carriage-green-at-milford/;N/A;(203) 701-7090
ChIJJfS8d24B6IkRzw5o6jOeTME;Retirement Living Information;41.275309/-73.3988784;19 Ledgewood Rd, Redding, CT 06896, USA;city;Fairfield County;06896;Connecticut;;http://www.retirementliving.com/;N/A;(203) 938-0417
ChIJk0I4z_3754kROTKHJNCv22o;Maplewood at Newtown;41.41754/-73.368561;166 Mt Pleasant Rd, Newtown, CT 06470, USA;city;Newtown;06470;Newtown;4;https://www.maplewoodseniorliving.com/senior-living/ct/newtown/newtown/;N/A;(203) 364-5466
ChIJXxTpWUShwokR3YlJ-8AgaM0;Sunrise of Stamford;41.11096/-73.543294;251 Turn of River Rd, Stamford, CT 06905, USA;city;Stamford;06905;Fairfield County;2.8;https://www.sunriseseniorliving.com/communities/sunrise-of-stamford/overview.aspx;N/A;(203) 968-8393
ChIJbQVQHWr_54kRTGQelGmwFQQ;Maplewood at Danbury;41.40396030000001/-73.4472766;22 Hospital Ave, Danbury, CT 06810, USA;city;Fairfield County;06810;Connecticut;;https://www.maplewoodseniorliving.com/senior-living/ct/danbury/danbury/;N/A;(203) 312-7910
ChIJtYQMxCYQ6IkRgnAvVw7Rq70;Sullivan-Mc Kinney Elder Housing;41.1564306/-73.24612859999999;224 Meadowbrook Rd, Fairfield, CT 06824, USA;city;Fairfield County;06824;Connecticut;5;N/A;N/A;(203) 259-1991
ChIJs91ixisO6IkRJfp3l9pLsm4;Black Rock Senior Center;41.1591775/-73.2249259;2676 Fairfield Ave, Bridgeport, CT 06605, USA;city;Bridgeport;06605;Fairfield County;1;http://www.bridgeportct.gov/content/89019/95913/95941.aspx;N/A;(203) 576-7258
ChIJY6vNgy0c6IkRLAXEP6VIg64;One Leonard Street Apartments;41.1155502/-73.4144895;1 Leonard St, Norwalk, CT 06850, USA;city;Fairfield County;06850;Connecticut;;N/A;N/A;(203) 852-0263
ChIJrW1etkDj54kRlnrnZAdLi7M;Masonicare At Newtown;41.382946/-73.255117;139 Toddy Hill Rd, Sandy Hook, CT 06482, USA;city;Newtown;06482;Newtown;4.3;https://www.masonicare.org/locations/Newtown/Pages/Newtown-Campus.aspx;N/A;(203) 426-5847
ChIJ4cyIQkv554kRjV1vEozW8JA;Maplewood at Stony Hill;41.4158733/-73.38624299999999;46 Stony Hill Rd, Bethel, CT 06801, USA;city;Bethel;06801;Fairfield County;5;https://www.maplewoodseniorliving.com/senior-living/ct/bethel/stony-hill/;N/A;(203) 297-9997
ChIJk-z6f4Ab6IkRdvcgdc0ICIE;Visiting Angels;41.1362316/-73.370847;191 Post Rd W, Westport, CT 06880, USA;city;Fairfield County;06880;Connecticut;;http://www.visitingangels.com/;N/A;(203) 938-7495
ChIJcSA4BcYN6IkRKmpU8pLb5EI;Bishop Curtis Homes East Bpt;41.1757204/-73.1634349;264 Union Ave, Bridgeport, CT 06607, USA;city;Bridgeport;06607;Fairfield County;;N/A;N/A;(203) 335-8442
ChIJl59PIVYO6IkRLyYlfpVU3IU;Always Best Care Senior Services;41.194403/-73.2216531;132 Brooklawn Terrace, Fairfield, CT 06825, USA;city;Fairfield County;06825;Connecticut;;https://www.alwaysbestcare.com/ct/fairfield/;N/A;(203) 877-1377
ChIJpddHXBD554kRBW7pd_jZI1M;The Village at Brookfield Common;41.4453445/-73.40638249999999;246A Federal Rd, Brookfield, CT 06804, USA;city;Fairfield County;06804;Connecticut;;http://www.benchmarkseniorliving.com/senior-living/ct/brookfield/the-village-at-brookfield-common/;N/A;(203) 885-7460
ChIJdxDmWtWjwokRJGWBTk5AeFg;Brighton Gardens of Stamford;41.09112409999999/-73.5619064;59 Roxbury Rd, Stamford, CT 06902, USA;city;Stamford;06902;Fairfield County;1;https://www.sunriseseniorliving.com/communities/brighton-gardens-of-stamford/overview.aspx;N/A;(203) 322-2100
ChIJO10eBeR16IkROr7pM_T3haA;Maplewood at Orange;41.2643221/-72.99876449999999;245 Indian River Rd, Orange, CT 06477, USA;city;New Haven County;06477;Connecticut;3;https://www.maplewoodseniorliving.com/senior-living/ct/orange/orange/;N/A;(203) 208-3698
ChIJuWwKmn0e6IkRrXT3CuOKSnk;FirstLight HomeCare of Western Connecticut;41.099759/-73.41905299999999;20 N Main St, Norwalk, CT 06854, USA;city;Fairfield County;06854;Connecticut;4.7;http://www.firstlighthomecare.com/home-healthcare-stamford-norwalk/;N/A;(203) 904-2273
